Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
510760205000144;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602172;"Jardim Iguassu Primeira Parte";1;0;67;208;3,1;1,55;917,19;543022,83;1078,11;463414,1;678,76;799396,81;1015,19;854558,77
510760205000145;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602198;"Loteamento Parque das Rosas";1;0;484;1385;2,86;1,32;1147,97;1049907,63;1301,21;990519,6;773,34;771044,26;1146,57;715161,71
510760205000146;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602196;"Parque Sagrada Família";1;0;482;1480;3,07;1,71;2577,55;6744544,59;2810,81;6699151,04;1556,64;4444411,59;2210,4;4866388,15
510760205000147;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602193;"Vila Aurora Terceira Parte";1;0;133;429;3,23;2,1;2211,98;5439263,04;2493,16;5429576,77;1395,67;3894711,44;2148,51;4380100,72
510760205000148;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602229;"Vila Goulart";1;0;259;783;3,02;1,94;2259,73;4975394,79;2313,32;4969392,81;1247,69;3271321,83;1858,63;3738712,96
510760205000149;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602209;"Setor Residencial Boa Vista";2;0;130;409;3,15;2,25;939,86;1492757,67;1009,77;1533536,3;533,98;810054,82;777,13;990766,06
510760205000150;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602222;"Chácaras Rio Vermelho";1;0;32;105;3,28;2,85;2720,16;119728797,56;3784,57;164497329,35;1241,64;43952487,12;2455,69;84855891,58
510760205000151;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";2;0;7;27;3,86;1,48;1172,86;566890,48;1368,33;359296,67;497,73;452539,83;912,5;451052,27
510760205000152;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";2;0;17;54;3,18;1,53;1221,18;479948,53;1221,18;479948,53;748,22;709119,49;1161,03;617923,89
510760205000153;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";2;0;7;21;3;2,67;624,29;261528,57;728,33;222896,67;454,44;215296,73;743,64;129445,45
510760205000154;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;121;343;2,83;2,01;1181,71;2632368,09;1276,67;2723480,03;691,19;1416185,47;995,32;1738214,98
510760205000155;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;33;108;3,27;2,02;1263,33;405804,17;1263,33;405804,17;646,9;531792,71;1065,49;427857,25
510760205000156;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;48;140;2,92;3,01;1198,44;8399379,95;1691,91;11102537,9;739,25;4656207,62;1532,27;8505922,98
510760205000157;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;8;106;274;2,58;1,98;757,74;617745,3;882,64;609235,19;524,71;411930,53;755,58;418775,74
510760205000158;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;78;216;2,77;2,7;627,29;302947,02;741,35;273021,4;463,88;412893,18;728,37;456046,13
510760205000159;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;99;281;2,84;2,16;993,8;1812365,49;1118,02;1901032,67;543,2;1027630,3;956,87;1417381,87
510760205000160;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;23;79;3,43;1,8;607,61;190331,52;698,75;153347,04;361,49;144368,31;607,95;91764,32
510760205000161;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;16;54;3,38;4,52;791,5;668713,33;1055,33;608137,7;718,24;562075,94;1035,12;479625,02
510760205000162;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;15;44;2,93;1,64;1082;707417,14;1159,29;665345,6;410,79;382906,87;757,94;444233,94
510760205000163;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;43;121;2,81;1,25;1105,12;2108777,96;1188;2170001,03;551,62;1136316,89;1037,8;1641833,85
510760205000164;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;211;624;2,96;2,47;810,46;756830,86;868,06;760638,47;496,95;498358,55;780,5;561589,37
510760205000165;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;69;180;2,61;2,48;366,72;254517,53;665,89;263161,93;404,24;261676,77;730,55;234188,42
510760205000166;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";8;0;67;196;2,93;2,22;1042,3;951949,45;1074,37;946703,71;607,55;699607,1;921,79;772429,3
510760205000167;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";5;0;172;505;2,94;2,04;949,84;1003299,83;1040,59;1004732,56;573,35;605446,61;845,89;662906,21
510760205000168;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602155;"Centro - A";1;0;56;153;2,73;1,84;2699;15340393,45;3022,88;16219777,99;1530,41;7930546,03;2155,74;9843504,13
510760205000169;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602146;"Jardim São Francisco";1;0;43;146;3,4;7,24;2049,19;2665241,16;2149,15;2578303,18;1018,83;1829728,59;1615,22;1938820,89
510760205000170;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602145;"Loteamento Kennedy";1;0;44;125;2,84;1,76;1478,86;1296624,26;1549,29;1248109,23;893,84;1003458,1;1220,85;970943,71
510760205000171;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602155;"Centro - A";1;0;64;171;2,67;2,48;786,28;1138705,38;1070,68;1248410,48;771,38;1212017,41;1149,2;1373109,5
510760205000172;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602031;"Jardim Ipanema";1;0;7;21;3;1,33;1035,71;630161,9;1035,71;630161,9;688,33;402026,47;826;366340
510760205000173;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602031;"Jardim Ipanema";1;0;6;17;2,83;1,37;609,17;50884,17;609,17;50884,17;393,44;93642,4;572,27;27886,82
510760205000174;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602031;"Jardim Ipanema";1;0;8;33;4,13;4,7;727,5;418021,43;970;302960;477,85;257875,82;828,27;149519,35
510760205000175;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602032;"Vila Amizade";1;0;224;817;3,65;3,32;751,2;947530,75;837,15;984177,05;419,7;511653,11;692,67;655696,7
510760205000176;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602033;"Vila Canaã";1;0;91;324;3,56;2,72;780,45;564367,07;845,49;556313,31;486,93;339794,04;705,77;338047,68
510760205000177;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602023;"Loteamento Alves";1;0;122;395;3,24;2,53;830;5207371,12;1150,68;6869191,55;740,47;3934833,47;1127,38;5562003,68
510760205000178;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";1;0;44;171;3,89;2,34;876,59;332036,95;940,73;295091,95;478,69;316907,64;803,73;270274,48
510760205000179;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602031;"Jardim Ipanema";1;0;78;265;3,4;2,81;995,44;2579045,57;1109,2;2750049,41;570,66;1161859,51;913,88;1549803,84
510760205000180;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602028;"Vila Boa Esperança";1;0;118;404;3,42;2,31;872,92;663511,72;944,99;650062,95;515,18;418264,63;755,15;431936,92
510760205000181;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602027;"Vila Baixa";1;0;48;164;3,42;2,93;1000,48;978325,87;1067,18;972232,92;549,45;585107,9;891,18;645203,81
510760205000182;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602030;"Vila Salmen II";1;0;82;260;3,17;2,12;398,67;232754,25;710,67;192297,74;491,72;319129,26;768,09;285977,1
510760205000183;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602015;"Vila São Paulo";1;0;59;200;3,39;2,83;894,61;599940,86;1034,94;547792,38;526,21;436486,31;895,68;411766,71
510760205000184;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602016;"Vila Mamed";1;0;293;972;3,32;2,72;858,16;1380013,35;941,73;1435908,9;500,94;661528,48;765,98;808794,87
510760205000185;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602011;"Jardim Maria Tereza";1;0;2;7;3,5;4,5;580;9800;580;9800;193,33;91666,67;580;9800
510760205000186;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602007;"Jardim Ana Carla";1;0;212;720;3,4;2,05;483,7;164921,68;670,22;103102,28;343,91;158823,08;626;112357,23
510760205000187;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602003;"Jardim Tancredo Neves";1;0;91;304;3,34;2,4;980,42;1133370,09;1037,42;1140209,31;552,71;633615,63;844,91;722267,53
510760205000188;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602005;"Loteamento Pedra Noventa";1;0;270;926;3,43;2,91;928,37;1758339,98;1062,12;1870077,08;529,97;952551,48;893,72;1282004,82
510760205000189;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602004;"Parque Residencial Universitário";1;0;117;432;3,69;2,75;976,3;1569590,49;1142,27;1647617,61;541,92;751166,55;878,72;922859,16
510760205000190;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";1;0;13;34;2,62;1,92;865,77;1053611,86;937,92;1075574,81;573,82;641745,56;803,35;717857,61
510760205000191;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602008;"Parque Residencial Oasis";1;0;193;648;3,36;2,75;1488,8;7119226,91;1660,91;7659513,27;808,12;3262485,96;1339,31;4700034,68
510760205000192;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602009;"Jardim das Paineiras";1;0;243;822;3,38;2,31;923,52;373540,42;997,4;329538,04;548,77;356354,24;869,53;285568,91
510760205000193;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602017;"Vila Estrela Dalva";1;0;99;364;3,68;3,06;1086,25;21172278,48;1822,69;34408396,77;764,96;7805809,38;1352,67;13039889,77
510760205000194;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602014;"Vila Rosaly";1;0;58;170;2,93;2,1;624,6;645676,49;842,49;688339,11;574,48;551076,08;891,03;572896,85
510760205000195;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602012;"Jardim Morumbi";1;0;75;278;3,71;3,02;393,31;229195,19;670,41;204336,67;430,66;251173,88;730,82;206535,77
510760205000196;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602026;"Jardim Lourdes";1;0;261;801;3,07;2,1;1260,27;4159415,04;1337,11;4310902,37;753,56;2052468,01;1084,93;2596665
510760205000197;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602031;"Jardim Ipanema";1;0;29;101;3,48;1,9;1131,55;673083,68;1171,96;648896,48;631,75;485928,78;936,34;434088,41
510760205000198;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602024;"Loteamento Jacob";1;0;83;274;3,3;2,68;1169,35;957455,38;1213,2;939941,48;742,09;668391,71;1026,2;632528,33
510760205000199;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602023;"Loteamento Alves";1;0;117;347;2,97;2;812,72;681146,64;1044,92;632589,87;820,4;1558926,61;1182,81;1820184,48
510760205000200;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602000;"RONDONÓPOLIS (demais setores)";1;0;71;218;3,07;2,84;1441,55;1458357,62;1550,76;1398577,94;834,54;998372,13;1225,73;986771,17
510760205000201;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602155;"Centro - A";1;0;129;374;2,9;1,65;1624,36;2600531,16;1775,79;2573830,7;956,29;1777528,33;1385,81;1981541,55
510760205000202;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602148;"Vila Marinapolis";1;0;10;35;3,5;3,61;1309,2;970366,4;1454,67;853606;1042,97;1245757,03;1469,64;1122745,77
510760205000203;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602022;"Vila Birigui";1;0;180;528;2,93;2,24;2208,36;17763755,19;2394,61;18822290,53;1297,61;7990758,62;1854,87;10396110,39
510760205000205;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602148;"Vila Marinapolis";1;0;42;123;2,93;1,29;1648,02;4473385;2097,48;4759326,26;1246,91;3624374,6;1742,47;4208812,75
510760205000206;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602020;"Jardim Esmeralda";1;0;48;153;3,19;1,47;1905,83;3804858,87;2032,89;3800121,01;919,83;2211957,5;1469,62;2732047,98
510760205000207;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602022;"Vila Birigui";1;0;26;87;3,35;1,68;2547,69;1731826,46;2547,69;1731826,46;1323,78;1861279,34;1843,84;1629454,54
510760205000208;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602021;"Vila Andreia";1;0;15;38;2,53;1,98;2162;5038417,14;2494,62;4979260,26;1311,6;3310180,19;2186;3620296
510760205000209;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602019;"Jardim Belo Horizonte";1;0;42;130;3,1;1,55;1676,67;2364398,37;1717,56;2351513,9;985,83;1379937,57;1306,8;1410127,6
510760205000210;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51021;"Rondonópolis";00;"Municípios não pertencentes a estrutura de RM";5107602;"RONDONÓPOLIS";510760205;"RONDONÓPOLIS";51076020500;"RONDONÓPOLIS";5107602020;"Jardim Esmeralda";1;0;3;5;1,67;1,33;1666,67;2333333,33;2500;500000;1120;1772000;1866,67;1453333,33
