Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
Prefeito,BA,PORTO SEGURO,PSB,40,JOSE UBALDINO ALVES PINTO JUNIOR,"8,797",Eleito,44.222,(sem coligação)
Prefeito,BA,PRESIDENTE DUTRA,PFL,25,DISLAI FERREIRA EVANGELISTA,"3,873",Eleito,56.631,(sem coligação)
Prefeito,BA,RAFAEL JAMBEIRO,PPB,11,ALCIDES SAMPAIO DE OLIVEIRA,"5,873",Eleito,62.9,(sem coligação)
Prefeito,BA,RIACHAO DAS NEVES,PFL,25,ANTONIO AMERICO DE LIMA FILHO,"5,189",Eleito,48.086,(sem coligação)
Prefeito,BA,PARIPIRANGA,PTB,14,JOSE MENEZES DE CARVALHO,"8,645",Eleito,70.468,(sem coligação)
Prefeito,BA,OURICANGAS,PFL,25,ALFEU DE SOUZA FERNANDES,"2,825",Eleito,74.244,(sem coligação)
Prefeito,BA,PALMEIRAS,PTB,14,CARLOS ALBERTO DA SILVA LOPES,"2,141",Eleito,53.298,(sem coligação)
Prefeito,BA,PARAMIRIM,PTB,14,JULIO BERNARDO BRITO VIEIRA BITTENCOURT,"6,783",Eleito,69.038,(sem coligação)
Prefeito,BA,NOVA SOURE,PL,22,JOSE RAMOS DE SOUZA,"4,448",Eleito,39.447,(sem coligação)
Prefeito,BA,PIATA,PL,22,EDEMAR LUCIO RIBEIRO MARTINS,"5,406",Eleito,61.112,(sem coligação)
Prefeito,BA,PLANALTINO,PPB,11,NAICE GOMES MACHADO,"1,906",Eleito,46.727,(sem coligação)
Prefeito,BA,POJUCA,PTB,14,MARIA LUIZA DIAS LAUDANO,"8,047",Eleito,63.926,(sem coligação)
Prefeito,BA,SAO FELIX,PSL,17,EDUARDO JOSE DE MACEDO,"2,721",Eleito,44.179,(sem coligação)
Prefeito,BA,PRESIDENTE JANIO QUADROS,PFL,25,HERMES BONFIM CHELES NASCIMENTO,"2,970",Eleito,50.034,(sem coligação)
Prefeito,BA,QUEIMADAS,PFL,25,JOSE MAURO DE OLIVEIRA FILHO,"6,922",Eleito,56.313,(sem coligação)
Prefeito,BA,REMANSO,PRP,44,JOSE CLEMENTINO DE CARVALHO FILHO,"10,411",Eleito,58.816,(sem coligação)
Prefeito,BA,SANTA BRIGIDA,PTB,14,ROSALIA RODRIGUES FRANCA,"2,937",Eleito,52.928,(sem coligação)
Prefeito,BA,TANHACU,PTB,14,JORGE TEIXEIRA DA ROCHA,"6,338",Eleito,68.334,(sem coligação)
Prefeito,BA,RIO DE CONTAS,PFL,25,PEDRO DA ROCHA REIS FILHO,"5,475",Eleito,68.072,(sem coligação)
Prefeito,BA,SALINAS DA MARGARIDA,PTB,14,WILSON RIBEIRO PEDREIRA,"3,595",Eleito,83.527,(sem coligação)
Prefeito,BA,SAO DESIDERIO,PFL,25,JOAO BARBOSA DE SOUZA SOBRINHO,"4,007",Eleito,43.058,(sem coligação)
Prefeito,BA,SANTANA,PSDB,45,WILSON NEVES DE ALMEIDA,"6,715",Eleito,53.785,(sem coligação)
Prefeito,BA,SANTA CRUZ CABRALIA,PFL,25,GERALDO SCARAMUSSA,"3,348",Eleito,64.959,(sem coligação)
Prefeito,BA,SANTA LUZIA,PTB,14,AGNALDO FERREIRA DOS SANTOS,"2,200",Eleito,39.776,(sem coligação)
Prefeito,BA,SANTA RITA DE CASSIA,PMDB,15,JOSE BENEDITO ROCHA ARAGAO,"6,370",Eleito,54.575,(sem coligação)
Prefeito,BA,RIBEIRAO DO LARGO,PL,22,PAULO DE ALMEIDA LUZ,"2,659",Eleito,71.402,(sem coligação)
Prefeito,BA,RIO REAL,PSC,20,JOAO RODRIGUES DE GOES,"6,926",Eleito,58.133,(sem coligação)
Prefeito,BA,RUY BARBOSA,PTB,14,ITAMAR JOSE DE OLIVEIRA,"6,098",Eleito,45.278,(sem coligação)
Prefeito,BA,SANTO ANTONIO DE JESUS,PFL,25,ALVARO VELOSO BESSA,"16,145",Eleito,49.085,(sem coligação)
Prefeito,BA,SAO DOMINGOS,PFL,25,IZAQUE PINHEIRO DA COSTA,"2,996",Eleito,57.307,(sem coligação)
Prefeito,BA,SANTA BARBARA,PPB,11,AIRTON OLIVEIRA DA SILVA,"8,713",Eleito,81.781,(sem coligação)
Prefeito,BA,RIACHO DE SANTANA,PTB,14,TITO EUGENIO CARDOSO DE CASTRO,"8,162",Eleito,59.351,(sem coligação)
Prefeito,BA,SANTA TERESINHA,PMDB,15,MARIA CARDOSO DE LIMA,"2,695",Eleito,57.721,(sem coligação)
Prefeito,BA,SANTANOPOLIS,PTB,14,MANOEL ALVES DA SILVA,"3,285",Eleito,56.962,(sem coligação)
Prefeito,BA,RIO DO ANTONIO,PL,22,LUIZ ALVES FARIAS,"3,060",Eleito,50.016,(sem coligação)
Prefeito,BA,RIBEIRA DO AMPARO,PTB,14,MANOEL RODRIGUES BARBOSA,"3,678",Eleito,54.408,(sem coligação)
Prefeito,BA,SANTO ESTEVAO,PTB,14,ANTENOR MARQUES FONSECA,"8,555",Eleito,53.542,(sem coligação)
Prefeito,BA,SAO FELIPE,PL,22,JOSE GUEDES,"6,347",Eleito,54.767,(sem coligação)
Prefeito,BA,SANTA CRUZ DA VITORIA,PL,22,FRANCISCO OLAVO MAFRA MAGALHAES,"1,185",Eleito,47.956,(sem coligação)
Prefeito,BA,SANTA MARIA DA VITORIA,PSC,20,NERY PEREIRA BATISTA,"4,926",Eleito,29.165,(sem coligação)
Prefeito,BA,SANTALUZ,PMDB,15,JOELCIO MARTINS DA SILVA,"8,389",Eleito,55.253,(sem coligação)
Prefeito,BA,SANTO AMARO,PL,22,RAIMUNDO JOSE CARNEIRO PIMENTA,"8,228",Eleito,33.137,(sem coligação)
Prefeito,BA,RIO DO PIRES,PFL,25,JOSE DE OLIVEIRA MACEDO,"3,319",Eleito,51.433,(sem coligação)
Prefeito,BA,RODELAS,PL,22,JOAO DA MATA FONSECA,"1,923",Eleito,58.379,(sem coligação)
Prefeito,BA,SALVADOR,PFL,25,ANTONIO JOSE IMBASSAHY DA SILVA,"407,019",Eleito,51.647,(sem coligação)
Prefeito,BA,TABOCAS DO BREJO VELHO,PMDB,15,MARTINIANO GONCALVES DE ARAUJO,"3,065",Eleito,51.117,(sem coligação)
Prefeito,BA,RIBEIRA DO POMBAL,PSDB,45,EDVALDO CARDOSO CALASANS,"10,069",Eleito,53.561,(sem coligação)
Prefeito,BA,SANTA INES,PPB,11,ROMILDO ALCANTARA DE ANDRADE,"3,833",Eleito,56.426,(sem coligação)
Prefeito,BA,SATIRO DIAS,PL,22,JOAQUIM BELARMINO CARDOSO NETO,"3,503",Eleito,48.391,(sem coligação)
Prefeito,BA,VALENCA,PMDB,15,AGENILDO RAMALHO GONCALVES,"13,822",Eleito,52.035,(sem coligação)
Prefeito,BA,SERROLANDIA,PL,22,JOSE ORACIO PIRES,"3,661",Eleito,57.708,(sem coligação)
Prefeito,BA,TEOFILANDIA,PL,22,CARLOS AFONSO DE OLIVEIRA,"4,053",Eleito,39.315,(sem coligação)
Prefeito,BA,SAO SEBASTIAO DO PASSE,PMDB,15,JOSE VALDOMIRO PENA,"10,247",Eleito,58.615,(sem coligação)
Prefeito,BA,SEABRA,PTB,14,JOSE CARLOS SANTOS DE ATHAYDE,"10,973",Eleito,69.379,(sem coligação)
Prefeito,BA,SERRA DOURADA,PFL,25,JOVITO TEIXEIRA DE OLIVEIRA,"5,732",Eleito,64.303,(sem coligação)
Prefeito,BA,SERRINHA,PL,22,PAULINO ALEXANDRE SANTANA,"16,397",Eleito,46.368,(sem coligação)
Prefeito,BA,SIMOES FILHO,PTB,14,EDSON ALMEIDA DE JESUS,"24,270",Eleito,82.647,(sem coligação)
Prefeito,BA,TANQUE NOVO,PFL,25,JOSE MESSIAS CARNEIRO,"3,789",Eleito,58.463,(sem coligação)
Prefeito,BA,SAO FELIX DO CORIBE,PTB,14,CLAUDIO SILVA NERY,"2,625",Eleito,44.704,(sem coligação)
Prefeito,BA,TAPIRAMUTA,PTB,14,RAIMUNDO VASCONCELOS SANTOS,"2,420",Eleito,58.299,(sem coligação)
Prefeito,BA,TEOLANDIA,PFL,25,JOAO RAMOS DE OLIVEIRA,"3,017",Eleito,50.946,(sem coligação)
Prefeito,BA,SAUBARA,PL,22,CARLOS ANTONIO SAMPAIO DOS REIS,"3,051",Eleito,52.405,(sem coligação)
Prefeito,BA,SAO GABRIEL,PFL,25,EDES JOSE DA ROCHA,"4,903",Eleito,57.459,(sem coligação)
Prefeito,BA,SAO JOSE DO JACUIPE,PMDB,15,DANIEL ALVES DE SOUSA,"2,335",Eleito,50.927,(sem coligação)
Prefeito,BA,SEBASTIAO LARANJEIRAS,PMDB,15,LUIZ RODRIGUES MONCAO,"2,487",Eleito,59.032,(sem coligação)
Prefeito,BA,SENTO SE,PL,22,EDNALDO DOS SANTOS BARROS,"8,560",Eleito,57.086,(sem coligação)
Prefeito,BA,SERRA PRETA,PL,22,ANTONIO BATISTA DA SILVA,"3,985",Eleito,37.884,(sem coligação)
Prefeito,BA,TANQUINHO,PFL,25,JOAO BISPO SOARES DA CRUZ,"3,250",Eleito,50.909,(sem coligação)
Prefeito,BA,SITIO DO MATO,PMDB,15,DIONIZIO ANTONIO DA SILVA,"2,050",Eleito,62.197,(sem coligação)
Prefeito,BA,SOUTO SOARES,PSL,17,PETRONIO BATISTA DE SOUZA,"4,617",Eleito,90.707,(sem coligação)
Prefeito,BA,TEODORO SAMPAIO,PTB,14,EUZEBIO DOS REIS COSTA,"1,994",Eleito,46.459,(sem coligação)
Prefeito,BA,SAO MIGUEL DAS MATAS,PPB,11,ANTONIO SOUZA ANDRADE,"2,773",Eleito,52.809,(sem coligação)
Prefeito,BA,TERRA NOVA,PTB,14,FRANCISCO HELIO DE SOUZA,"2,198",Eleito,38.353,(sem coligação)
Prefeito,BA,SAO FRANCISCO DO CONDE,PMDB,15,0SMAR RAMOS,"6,566",Eleito,53.183,(sem coligação)
Prefeito,BA,SAO GONCALO DOS CAMPOS,PL,22,CLOVIS JOSE DE FREITAS BORJA,"5,888",Eleito,52.562,(sem coligação)
Prefeito,BA,SAPEACU,PFL,25,ELADIO BORGES LIMA,"4,531",Eleito,50.824,(sem coligação)
Prefeito,BA,SENHOR DO BONFIM,PFL,25,CANDIDO AUGUSTO DE FREITAS MARTINS,"15,895",Eleito,53.524,(sem coligação)
Prefeito,BA,SITIO DO QUINTO,PTB,14,ANTONIO MARQUES DO NASCIMENTO,"3,547",Eleito,73.85,(sem coligação)
Prefeito,BA,TEIXEIRA DE FREITAS,PL,22,WAGNER RAMOS DE MENDONCA,"17,793",Eleito,49.054,(sem coligação)
Prefeito,BA,TAPEROA,PMDB,15,PAULO ROBERTO SALDANHA VIANNA,"3,387",Eleito,45.783,(sem coligação)
Prefeito,BA,SAO JOSE DA VITORIA,PFL,25,JOSE AVILA SILVEIRA,"1,667",Eleito,50.393,(sem coligação)
Prefeito,BA,SERRA DO RAMALHO,PFL,25,ALBERTO ANISIO SOUTO GODOY,"5,885",Eleito,53.637,(sem coligação)
Prefeito,BA,TREMEDAL,PSDB,45,JOAQUIM NONATO DA SILVA,"4,177",Eleito,53.373,(sem coligação)
Prefeito,BA,SAUDE,PFL,25,DINALDO CAETANO DA SILVA,"4,001",Eleito,71.421,(sem coligação)
Prefeito,BA,SOBRADINHO,PDT,12,LUIZ BERTI TOMAS SANJUAN,"8,185",Eleito,69.6,(sem coligação)
Prefeito,BA,UTINGA,PFL,25,LUIZ ALBERTO SILVA MUNIZ,"3,692",Eleito,53.43,(sem coligação)
Prefeito,BA,VARZEA DO POCO,PSC,20,TERENCIO DE CARVALHO LOPES,"2,742",Eleito,62.022,(sem coligação)
Prefeito,BA,VITORIA DA CONQUISTA,PT,13,GUILHERME MENEZES DE ANDRADE,"52,928",Eleito,59.749,(sem coligação)
Prefeito,BA,XIQUE XIQUE,PTB,14,ESER ROCHA,"11,969",Eleito,57.872,(sem coligação)
Prefeito,BA,UBAITABA,PL,22,JOSE GUILHERME CORREA,"5,131",Eleito,47.408,(sem coligação)
Prefeito,BA,TUCANO,PFL,25,GILDASIO PENEDO CAVALCANTI DE ALBUQUERQUE,"10,365",Eleito,54.958,(sem coligação)
Prefeito,BA,WAGNER,PFL,25,IRIS ALENCAR FERNANDES DA SILVA,"1,849",Eleito,53.378,(sem coligação)
Prefeito,BA,VARZEA NOVA,PTB,14,DION AVELINO DA SILVA,"3,760",Eleito,61.639,(sem coligação)
Prefeito,BA,UAUA,PMDB,15,PEDRO BATISTA RIBEIRO,"6,990",Eleito,55.529,(sem coligação)
Prefeito,BA,URUCUCA,PTB,14,MOACYR BATISTA DE SOUZA LEITE JUNIOR,"4,215",Eleito,37.82,(sem coligação)
Prefeito,BA,WANDERLEY,PTB,14,NELSON ROCHA DE MAGALHAES,"2,712",Eleito,44.598,(sem coligação)
Prefeito,BA,VARZEDO,PFL,25,EROTILDES SILVA SOUZA,"2,669",Eleito,57.177,(sem coligação)
Prefeito,BA,VALENTE,PPB,11,REINALDO RAMOS RIOS,"5,448",Eleito,49.156,(sem coligação)
Prefeito,BA,UBATA,PMN,33,ALMENISIO BRAGA LOPES,"4,612",Eleito,44.189,(sem coligação)
Prefeito,BA,UMBURANAS,PFL,25,JOEL MUNIZ DE ALMEIDA,"2,431",Eleito,45.144,(sem coligação)
Prefeito,BA,UNA,PSDB,45,DEJAIR BIRSCHNER,"5,272",Eleito,50.253,(sem coligação)
Prefeito,BA,WENCESLAU GUIMARAES,PL,22,CARLOS DURVAL PASSOS DA SILVA,"3,576",Eleito,53.517,(sem coligação)
Prefeito,BA,UBAIRA,PFL,25,LUCIO PASSOS MONTEIRO,"5,305",Eleito,60.566,(sem coligação)
Prefeito,BA,VERA CRUZ,PTB,14,NICANDRO MOREIRA DE MACEDO,"5,728",Eleito,49.52,(sem coligação)
Prefeito,BA,VEREDA,PL,22,FRANCISCO SILVA PASSOS,"2,064",Eleito,57.08,(sem coligação)
Prefeito,BA,UIBAI,PPB,11,UBIRACI ROCHA LEVI,"3,539",Eleito,49.194,(sem coligação)
Prefeito,BA,URANDI,PFL,25,JOSE HUMBERTO CARVALHO ROCHA,"5,226",Eleito,63.716,(sem coligação)
Prefeito,BA,VARZEA DA ROCA,PTB,14,WILSON LAZARO BRASILEIRO MASCARENHAS,"2,903",Eleito,50.026,(sem coligação)
Prefeito,CE,BAIXIO,PSDB,45,ARMANDO QUARESMA TRIGUEIRO,"1,932",Eleito,52.686,(sem coligação)
Prefeito,CE,ACARAU,PSD,41,JOAO JAIME FERREIRA GOMES FILHO,"10,265",Eleito,52.051,(sem coligação)
Prefeito,CE,ALCANTARAS,PSD,41,JOAQUIM XIMENES CARVALHO,"2,768",Eleito,57.787,(sem coligação)
Prefeito,CE,ALTANEIRA,PSDB,45,JOAO IVAN ALCANTARA,"1,897",Eleito,52.432,(sem coligação)
Prefeito,CE,ANTONINA DO NORTE,PMDB,15,GILSON LINARD DE LIMA,"1,842",Eleito,51.438,(sem coligação)
Prefeito,CE,ASSARE,PSDB,45,ANTONIO BENJAMIN DE OLIVEIRA FILHO,"4,938",Eleito,51.664,(sem coligação)
Prefeito,CE,ALTO SANTO,PPB,11,MOACIR BEZERRA FREIRE,"4,039",Eleito,50.907,(sem coligação)
Prefeito,CE,ARACATI,PSB,40,JOSE HAMILTON SARAIVA BARBOSA,"13,789",Eleito,52.568,(sem coligação)
Prefeito,CE,APUIARES,PSD,41,FRANCISCO JOSE BARBOSA GOIS,"3,456",Eleito,58.926,(sem coligação)
Prefeito,CE,ARARENDA,PDT,12,ANTONIO PEREIRA DE SENA,"4,126",Eleito,100,(sem coligação)
Prefeito,CE,AURORA,PSDB,45,MARIA LEOMAR MACEDO,"7,726",Eleito,53.731,(sem coligação)
Prefeito,CE,ACOPIARA,PDT,12,FRANCISCO FELIPE DE ALMEIDA,"13,616",Eleito,49.928,(sem coligação)
Prefeito,CE,ABAIARA,PSD,41,FRANCISCO JOAQUIM SAMPAIO,"1,785",Eleito,42.249,(sem coligação)
Prefeito,CE,AMONTADA,PSDB,45,FRANCISCO EDILSON TEIXEIRA,"9,171",Eleito,61.833,(sem coligação)
Prefeito,CE,ARARIPE,PSDB,45,JOSE HUMBERTO GERMANO CORREIA,"5,315",Eleito,59.128,(sem coligação)
Prefeito,CE,AQUIRAZ,PSDB,45,CARLOS AUGUSTO MATOS PIRES,"13,185",Eleito,55.013,(sem coligação)
Prefeito,CE,ARATUBA,PDT,12,JULIO CESAR LIMA BATISTA,"3,254",Eleito,52.189,(sem coligação)
Prefeito,CE,CHOROZINHO,PSD,41,JOSE SINVAL DE CARVALHO LIMA,"5,193",Eleito,52.635,(sem coligação)
Prefeito,CE,ACARAPE,PSDB,45,JOSE ACELIO PAULINO DE FREITAS,"3,348",Eleito,56.241,(sem coligação)
Prefeito,CE,AIUABA,PSDB,45,PEDRO ROBERSON FEITOSA,"3,889",Eleito,60.482,(sem coligação)
Prefeito,CE,ARACOIABA,PPB,11,MARILENE CAMPELO NOGUEIRA,"7,292",Eleito,55.843,(sem coligação)
Prefeito,CE,ARNEIROZ,PSDB,45,ANTONIO NUNES DE SOUSA,"2,628",Eleito,63.067,(sem coligação)
Prefeito,CE,BANABUIU,PSD,41,BENEDITO GONCALVES DE MELO,"4,233",Eleito,57.867,(sem coligação)
Prefeito,CE,FARIAS BRITO,PSD,41,JOSE VANDEVELDER FREITAS FRANCELINO,"5,901",Eleito,52.318,(sem coligação)
Prefeito,CE,BARROQUINHA,PFL,25,JAIME VERAS SILVA FILHO,"4,124",Eleito,51.627,(sem coligação)
Prefeito,CE,BOA VIAGEM,PL,22,FRANCISCO VIEIRA CARNEIRO,"11,766",Eleito,51.653,(sem coligação)
Prefeito,CE,CARIDADE,PSDB,45,FRANCISCO JUNIOR LOPES TAVARES,"5,149",Eleito,58.28,(sem coligação)
Prefeito,CE,CARIUS,PMDB,15,MIGUEL LEAL NETO,"4,985",Eleito,50.583,(sem coligação)
Prefeito,CE,CEDRO,PPB,11,JOAO VIANA DE ARAUJO,"7,539",Eleito,54.265,(sem coligação)
Prefeito,CE,CROATA,PSDB,45,JOSE ANTONIO RODRIGUES DE ARAGAO,"3,535",Eleito,51.099,(sem coligação)
Prefeito,CE,CRUZ,PSDB,45,MANOEL NELSON DA SILVEIRA,"5,512",Eleito,59.712,(sem coligação)
Prefeito,CE,FORQUILHA,PSDB,45,RAIMUNDO AZEVEDO PRADO,"5,372",Eleito,56.122,(sem coligação)
Prefeito,CE,BATURITE,PSB,40,FERNANDO LIMA LOPES,"9,979",Eleito,67.54,(sem coligação)
Prefeito,CE,BELA CRUZ,PSD,41,MARIA VANUSIA DE OLIVEIRA SOUSA,"6,589",Eleito,54.581,(sem coligação)
Prefeito,CE,CAMPOS SALES,PSDB,45,PAULO NEY MARTINS,"7,117",Eleito,51.264,(sem coligação)
Prefeito,CE,CARIRE,PPS,23,ANTONIO NARCELIO RODRIGUES PONTE,"5,128",Eleito,54.173,(sem coligação)
Prefeito,CE,CAUCAIA,PSDB,45,JOSE GERARDO OLIVEIRA DE ARRUDA FILHO,"33,468",Eleito,48.427,(sem coligação)
Prefeito,CE,CRATO,PMDB,15,RAIMUNDO COELHO BEZERRA DE FARIAS,"17,329",Eleito,40.976,(sem coligação)
Prefeito,CE,DEP IRAPUAN PINHEIRO,PSDB,45,LUIZ CLAUDENILTON PINHEIRO,"2,297",Eleito,53.568,(sem coligação)
Prefeito,CE,COREAU,PMDB,15,LUIZ CARNEIRO DE ALBUQUERQUE,"6,441",Eleito,59.744,(sem coligação)
Prefeito,CE,ERERE,PSDB,45,JOSE PESSOA DE QUEIROZ MOURA,"1,710",Eleito,53.488,(sem coligação)
Prefeito,CE,BEBERIBE,PSDB,45,ORLANDO FACO,"11,421",Eleito,62.784,(sem coligação)
Prefeito,CE,BARREIRA,PPB,11,ERNANI DE ALMEIDA JACO,"4,287",Eleito,52.179,(sem coligação)
Prefeito,CE,BARBALHA,PFL,25,ANTONIO INALDO DE SA BARRETO,"12,878",Eleito,68.914,(sem coligação)
Prefeito,CE,CANINDE,PMDB,15,LUIZ XIMENES FILHO,"12,496",Eleito,47.29,(sem coligação)
Prefeito,CE,CARIRIACU,PSDB,45,LUCIA VANDA DE MORAIS GUIMARAES,"5,771",Eleito,49.566,(sem coligação)
Prefeito,CE,CRATEUS,PSDB,45,PAULO NAZARENO SOARES ROSA,"16,272",Eleito,50.561,(sem coligação)
Prefeito,CE,EUZEBIO,PSDB,45,EDSON SA,"9,846",Eleito,75.097,(sem coligação)
Prefeito,CE,BARRO,PSDB,45,JOSE ADAILSON BARBOZA LANDIM,"5,443",Eleito,50.129,(sem coligação)
Prefeito,CE,CAPISTRANO,PPB,11,JOSE MENDES SOUSA SOBRINHO,"4,920",Eleito,61.194,(sem coligação)
Prefeito,CE,CATARINA,PSDB,45,LAMARTINE ARAUJO RODRIGUES,"2,764",Eleito,54.928,(sem coligação)
Prefeito,CE,ITAICABA,PSDB,45,JOAOZINHO BARROS BEZERRA,"1,319",Eleito,34.848,(sem coligação)
Prefeito,CE,ITAPIPOCA,PSDB,45,SAVIO SAMPAIO TEIXEIRA,"21,991",Eleito,58.839,(sem coligação)
Prefeito,CE,CARNAUBAL,PSDB,45,FRANCISCO DARIO MARTINS,"3,907",Eleito,59.887,(sem coligação)
Prefeito,CE,ITAITINGA,PSDB,45,LOURIVAL ASSUNCAO TAVARES,"5,894",Eleito,57.909,(sem coligação)
Prefeito,CE,ITAREMA,PSD,41,JOSE STENIO RIOS,"7,933",Eleito,58.646,(sem coligação)
Prefeito,CE,CHAVAL,PTB,14,PAULO SERGIO DE ALMEIDA PACHECO,"3,694",Eleito,53.289,(sem coligação)
Prefeito,CE,GENERAL SAMPAIO,PPS,23,RAIMUNDO ACINESIO BEZERRA,"1,814",Eleito,49.821,(sem coligação)
Prefeito,CE,GUARAMIRANGA,PMDB,15,DRAULIO JOSE BARSI DE HOLANDA,"1,543",Eleito,51.11,(sem coligação)
Prefeito,CE,FORTALEZA,PMDB,15,JURACI VIEIRA DE MAGALHAES,"520,074",Eleito,63.253,(sem coligação)
Prefeito,CE,ICAPUI,PT,13,FRANCISCO JOSE TEIXEIRA,"4,272",Eleito,51.744,(sem coligação)
Prefeito,CE,IGUATU,PSDB,45,HILDERNANDO JOSE BEZERRA MOREIRA,"19,189",Eleito,50.592,(sem coligação)
Prefeito,CE,IPAUMIRIM,PSDB,45,JOSE MIRANEUDO LINHARES GARCIA,"3,142",Eleito,51.023,(sem coligação)
Prefeito,CE,BREJO SANTO,PSDB,45,FRANCISCO WIDER LUCENA LANDIM,"12,428",Eleito,72.475,(sem coligação)
Prefeito,CE,CASCAVEL,PSDB,45,PAULO CESAR SARQUIS QUEIROZ,"11,389",Eleito,45.547,(sem coligação)
Prefeito,CE,GROAIRAS,PSDB,45,JOAQUIM GUIMARAES NETO,"3,433",Eleito,61.216,(sem coligação)
Prefeito,CE,ITATIRA,PPB,11,FRANCISCO AFONSO MACHADO BOTELHO,"4,669",Eleito,52.561,(sem coligação)
Prefeito,CE,CHORO,PSD,41,PUBLIO JORGE MATIAS DINELLY,"3,744",Eleito,63.19,(sem coligação)
Prefeito,CE,GRACA,PSDB,45,PEDRO NEUDO BRITO,"4,170",Eleito,60.347,(sem coligação)
Prefeito,CE,ICO,PMDB,15,FRANCISCO LEITE GUIMARAES NUNES,"14,324",Eleito,53.001,(sem coligação)
Prefeito,CE,IPU,PSDB,45,SIMAO MARTINS DE SOUSA TORRES,"11,103",Eleito,62.415,(sem coligação)
Prefeito,CE,CAMOCIM,PSDB,45,SERGIO DE ARAUJO LIMA AGUIAR,"12,288",Eleito,51.147,(sem coligação)
Prefeito,CE,ITAPAGE,PL,22,JOAO BATISTA BRAGA,"11,770",Eleito,62,(sem coligação)
Prefeito,CE,GRANGEIRO,PSD,41,JOSE SOARES DE MACEDO,"1,351",Eleito,42.632,(sem coligação)
Prefeito,CE,JAGUARETAMA,PSDB,45,AFONSO CUNHA SALDANHA,"7,232",Eleito,68.563,(sem coligação)
Prefeito,CE,GUAIUBA,PDT,12,IRAN HOLANDA NOGUEIRA,"4,739",Eleito,54.328,(sem coligação)
Prefeito,CE,HIDROLANDIA,PFL,25,LUIZ ANTONIO DE FARIAS,"4,809",Eleito,51.776,(sem coligação)
Prefeito,CE,IBIAPINA,PSDB,45,MARIA DAS GRACAS GOMES LINHARES,"5,100",Eleito,53.336,(sem coligação)
Prefeito,CE,INDEPENDENCIA,PSD,41,JOSE VALDI COUTINHO,"6,226",Eleito,45.83,(sem coligação)
Prefeito,CE,FORTIM,PDT,12,MARIA DA CONCEICAO CHIANCA DE SOUSA,"3,239",Eleito,56.537,(sem coligação)
Prefeito,CE,GRANJA,PSD,41,CARMEM SALES OLIVEIRA ARRUDA,"7,797",Eleito,41.958,(sem coligação)
Prefeito,CE,ITAPIUNA,PSC,20,PEDRO UCHOA DE ALBUQUERQUE,"4,559",Eleito,53.705,(sem coligação)
Prefeito,CE,JAGUARIBARA,PSDB,45,EDVALDO ALMEIDA SILVEIRA,"2,432",Eleito,53.556,(sem coligação)
Prefeito,CE,HORIZONTE,PPB,11,JOSE ROCHA NETO,"6,561",Eleito,53.121,(sem coligação)
Prefeito,CE,FRECHEIRINHA,PSD,41,MARIA JANCILA JUNIOR AZEVEDO,"3,682",Eleito,54.955,(sem coligação)
Prefeito,CE,IBICUITINGA,PSD,41,EUGENIO RABELO,"3,632",Eleito,52.829,(sem coligação)
Prefeito,CE,GUARACIABA DO NORTE,PMDB,15,FRANCISCO DE ASSIS TEIXEIRA LOPES,"8,228",Eleito,57.04,(sem coligação)
Prefeito,CE,IPUEIRAS,PPB,11,FRANCISCO SOUTO VASCONCELOS,"8,463",Eleito,50.68,(sem coligação)
Prefeito,CE,IPAPORANGA,PSDB,45,FRANCISCO NILSON MOREIRA,"3,091",Eleito,51.715,(sem coligação)
Prefeito,CE,MORRINHOS,PSDB,45,JOAO TARCISIO ROCHA,"4,226",Eleito,53.077,(sem coligação)
Prefeito,CE,PACOTI,PSDB,45,EDSON LEITE ARAUJO,"3,569",Eleito,59.129,(sem coligação)
Prefeito,CE,MASSAPE,PSDB,45,JOSE NILSON SOARES FROTA,"7,421",Eleito,50.326,(sem coligação)
Prefeito,CE,NOVA RUSSAS,PSDB,45,MARIA IRANEDE VERAS ROSA,"7,535",Eleito,51.005,(sem coligação)
Prefeito,CE,MONSENHOR TABOSA,PFL,25,JOSE ARAUJO SOUTO,"4,691",Eleito,51.111,(sem coligação)
Prefeito,CE,PACATUBA,PSDB,45,VALTER DO CARMO FILHO,"6,375",Eleito,43.953,(sem coligação)
Prefeito,CE,IBARETAMA,PFL,25,MANOEL MORAES LOPES,"3,694",Eleito,49.306,(sem coligação)
Prefeito,CE,IRACEMA,PSD,41,FRANCISCO FILGUEIRA DE ANDRADE,"4,272",Eleito,61.055,(sem coligação)
Prefeito,CE,JARDIM,PSDB,45,FERNANDO NEVES PEREIRA DA LUZ,"7,910",Eleito,59.568,(sem coligação)
Prefeito,CE,IRAUCUBA,PSDB,45,ANTONIO EVALDO GOMES BASTOS,"4,077",Eleito,50.633,(sem coligação)
Prefeito,CE,MARANGUAPE,PSDB,45,RAIMUNDO NONATO DE OLIVEIRA,"17,893",Eleito,48.484,(sem coligação)
Prefeito,CE,MAURITI,PSDB,45,MARCIO MARTINS SAMPAIO DE MORAIS,"8,821",Eleito,50.108,(sem coligação)
Prefeito,CE,MILHA,PSDB,45,MANOEL GECIMAR PINHEIRO,"3,751",Eleito,52.076,(sem coligação)
Prefeito,CE,MIRAIMA,PSDB,45,ANTONIO ANASTACIO PEREIRA BARROSO,"2,632",Eleito,51.107,(sem coligação)
