"SG_UF","SG_UE","str_to_title(NM_UE)","final_name"
"MG","54194","Vazante","Vazante (MG)"
"MG","54232","Veríssimo","Veríssimo (MG)"
"MG","54259","Vespasiano","Vespasiano (MG)"
"MG","54275","Viçosa","Viçosa (MG)"
"MG","54313","Mathias Lobato","Mathias Lobato (MG)"
"MG","54330","Virgem Da Lapa","Virgem Da Lapa (MG)"
"MG","54372","Virginópolis","Virginópolis (MG)"
"MG","54410","Visconde Do Rio Branco","Visconde Do Rio Branco (MG)"
"MG","54453","Itaú De Minas","Itaú De Minas (MG)"
"MG","52531","São João Do Paraíso","São João Do Paraíso (MG)"
"MS","55000","Nova Alvorada Do Sul","Nova Alvorada Do Sul (MS)"
"MS","55018","Alcinópolis","Alcinópolis (MS)"
"MS","55026","Laguna Carapã","Laguna Carapã (MS)"
"MS","55034","Japorã","Japorã (MS)"
"MS","55042","Novo Horizonte Do Sul","Novo Horizonte Do Sul (MS)"
"MS","55050","Paraíso Das Águas","Paraíso Das Águas (MS)"
"MS","55069","Figueirão","Figueirão (MS)"
"MS","90034","Água Clara","Água Clara (MS)"
"MS","90115","Amambai","Amambai (MS)"
"MS","90131","Anastácio","Anastácio (MS)"
"MS","90158","Anaurilândia","Anaurilândia (MS)"
"MS","90174","Antônio João","Antônio João (MS)"
"MS","90190","Aparecida Do Taboado","Aparecida Do Taboado (MS)"
"MS","90212","Aquidauana","Aquidauana (MS)"
"MS","90298","Bandeirantes","Bandeirantes (MS)"
"MS","90379","Bataguassu","Bataguassu (MS)"
"MS","90395","Batayporã","Batayporã (MS)"
"MS","90417","Bela Vista","Bela Vista (MS)"
"MS","90433","Bonito","Bonito (MS)"
"MS","90450","Brasilândia","Brasilândia (MS)"
"MS","90492","Camapuã","Camapuã (MS)"
"MS","90514","Campo Grande","Campo Grande (MS)"
"MS","90530","Caracol","Caracol (MS)"
"MS","90557","Caarapó","Caarapó (MS)"
"MS","90573","Cassilândia","Cassilândia (MS)"
"MS","90611","Corguinho","Corguinho (MS)"
"MS","90638","Corumbá","Corumbá (MS)"
"MS","90654","Coxim","Coxim (MS)"
"MS","90735","Dourados","Dourados (MS)"
"MS","90751","Fátima Do Sul","Fátima Do Sul (MS)"
"MS","90816","Guia Lopes Da Laguna","Guia Lopes Da Laguna (MS)"
"MS","90859","Iguatemi","Iguatemi (MS)"
"MS","90891","Itaporã","Itaporã (MS)"
"MS","90930","Ivinhema","Ivinhema (MS)"
"MS","90999","Jardim","Jardim (MS)"
"MS","91014","Jateí","Jateí (MS)"
"MS","91030","Ladário","Ladário (MS)"
"MS","91073","Maracaju","Maracaju (MS)"
"MS","91111","Miranda","Miranda (MS)"
"MS","91138","Naviraí","Naviraí (MS)"
"MS","91154","Nioaque","Nioaque (MS)"
"MS","91235","Nova Andradina","Nova Andradina (MS)"
"MS","91251","Paranaíba","Paranaíba (MS)"
"MS","91278","Pedro Gomes","Pedro Gomes (MS)"
"MS","91316","Ponta Porã","Ponta Porã (MS)"
"MS","91375","Porto Murtinho","Porto Murtinho (MS)"
"MS","91413","Ribas Do Rio Pardo","Ribas Do Rio Pardo (MS)"
"MS","91430","Rio Brilhante","Rio Brilhante (MS)"
"MS","91456","Rio Negro","Rio Negro (MS)"
"MS","91472","Rio Verde De Mato Grosso","Rio Verde De Mato Grosso (MS)"
"MS","91499","Rochedo","Rochedo (MS)"
"MS","91570","Sidrolândia","Sidrolândia (MS)"
"MS","91596","Terenos","Terenos (MS)"
"MS","91650","Três Lagoas","Três Lagoas (MS)"
"MS","91693","Angélica","Angélica (MS)"
"MS","91715","Aral Moreira","Aral Moreira (MS)"
"MS","91731","Eldorado","Eldorado (MS)"
"MS","91758","Deodápolis","Deodápolis (MS)"
"MS","91782","Chapadão Do Sul","Chapadão Do Sul (MS)"
"MS","91790","Mundo Novo","Mundo Novo (MS)"
"MS","91804","Dois Irmãos Do Buriti","Dois Irmãos Do Buriti (MS)"
"MS","91820","Juti","Juti (MS)"
"MS","91847","Paranhos","Paranhos (MS)"
"MS","91863","Santa Rita Do Pardo","Santa Rita Do Pardo (MS)"
"MS","91880","Sonora","Sonora (MS)"
"MS","91901","Vicentina","Vicentina (MS)"
"MS","98019","Bodoquena","Bodoquena (MS)"
"MS","98035","Costa Rica","Costa Rica (MS)"
"MS","98051","Douradina","Douradina (MS)"
"MS","98078","Itaquiraí","Itaquiraí (MS)"
"MS","98094","São Gabriel Do Oeste","São Gabriel Do Oeste (MS)"
"MS","98116","Selvíria","Selvíria (MS)"
"MS","98132","Sete Quedas","Sete Quedas (MS)"
"MS","98159","Tacuru","Tacuru (MS)"
"MS","98590","Coronel Sapucaia","Coronel Sapucaia (MS)"
"MT","89788","Colniza","Colniza (MT)"
"MT","89796","Colíder","Colíder (MT)"
"MT","89826","Nova Santa Helena","Nova Santa Helena (MT)"
"MT","89834","Paranatinga","Paranatinga (MT)"
"MT","89843","Santo Antônio Do Leste","Santo Antônio Do Leste (MT)"
"MT","89850","Sinop","Sinop (MT)"
"MT","89877","Alta Floresta","Alta Floresta (MT)"
"MT","89893","Araputanga","Araputanga (MT)"
"MT","89915","Jauru","Jauru (MT)"
"MT","89931","São José Dos Quatro Marcos","São José Dos Quatro Marcos (MT)"
"MT","89990","Pontes E Lacerda","Pontes E Lacerda (MT)"
"MT","90018","Acorizal","Acorizal (MT)"
"MT","90050","Alto Araguaia","Alto Araguaia (MT)"
"MT","90069","Querência","Querência (MT)"
"MT","90077","Alto Garças","Alto Garças (MT)"
"MT","90107","Santa Carmem","Santa Carmem (MT)"
"MT","90123","Nova Maringá","Nova Maringá (MT)"
"MT","90182","Porto Estrela","Porto Estrela (MT)"
"MT","90204","Glória D Oeste","Glória D Oeste (MT)"
"MT","90220","Tabaporã","Tabaporã (MT)"
"MT","90239","Araguainha","Araguainha (MT)"
"MT","90255","Arenápolis","Arenápolis (MT)"
"MT","90263","Apiacás","Apiacás (MT)"
"MT","90271","Aripuanã","Aripuanã (MT)"
"MT","90280","Confresa","Confresa (MT)"
"MT","90301","Lambari D Oeste","Lambari D Oeste (MT)"
"MT","90328","Santo Afonso","Santo Afonso (MT)"
"MT","90336","Barra Do Bugres","Barra Do Bugres (MT)"
"MT","90352","Barra Do Garças","Barra Do Garças (MT)"
"MT","90360","Nova Monte Verde","Nova Monte Verde (MT)"
"MT","90387","Nova Bandeirantes","Nova Bandeirantes (MT)"
"MT","90409","São Pedro Da Cipa","São Pedro Da Cipa (MT)"
"MT","90425","Cotriguaçu","Cotriguaçu (MT)"
"MT","90468","Brasnorte","Brasnorte (MT)"
"MT","90476","Cáceres","Cáceres (MT)"
"MT","90484","Campo Novo Do Parecis","Campo Novo Do Parecis (MT)"
"MT","90506","Campo Verde","Campo Verde (MT)"
"MT","90522","Cláudia","Cláudia (MT)"
"MT","90565","Jangada","Jangada (MT)"
"MT","90581","Juruena","Juruena (MT)"
"MT","90590","Chapada Dos Guimarães","Chapada Dos Guimarães (MT)"
"MT","90603","Lucas Do Rio Verde","Lucas Do Rio Verde (MT)"
"MT","90620","Matupá","Matupá (MT)"
"MT","90646","Nova Mutum","Nova Mutum (MT)"
"MT","90662","Ribeirão Cascalheira","Ribeirão Cascalheira (MT)"
"MT","90670","Cuiabá","Cuiabá (MT)"
"MT","90689","Tapurah","Tapurah (MT)"
"MT","90697","Diamantino","Diamantino (MT)"
"MT","90700","Pontal Do Araguaia","Pontal Do Araguaia (MT)"
"MT","90719","Dom Aquino","Dom Aquino (MT)"
"MT","90727","Sapezal","Sapezal (MT)"
"MT","90743","Campos De Júlio","Campos De Júlio (MT)"
"MT","90760","Carlinda","Carlinda (MT)"
"MT","90778","General Carneiro","General Carneiro (MT)"
"MT","90786","Feliz Natal","Feliz Natal (MT)"
"MT","90808","Novo Mundo","Novo Mundo (MT)"
"MT","90832","Guiratinga","Guiratinga (MT)"
"MT","90867","Nova Lacerda","Nova Lacerda (MT)"
"MT","90883","Nova Ubiratã","Nova Ubiratã (MT)"
"MT","90913","Itiquira","Itiquira (MT)"
"MT","90956","Jaciara","Jaciara (MT)"
"MT","91006","Conquista D Oeste","Conquista D Oeste (MT)"
"MT","91022","Vale De São Domingos","Vale De São Domingos (MT)"
"MT","91049","Santa Rita Do Trivelato","Santa Rita Do Trivelato (MT)"
"MT","91057","Luciara","Luciara (MT)"
"MT","91081","Ipiranga Do Norte","Ipiranga Do Norte (MT)"
"MT","91103","Itanhangá","Itanhangá (MT)"
"MT","91170","Nobres","Nobres (MT)"
"MT","91197","Nortelândia","Nortelândia (MT)"
"MT","91219","Nossa Senhora Do Livramento","Nossa Senhora Do Livramento (MT)"
"MT","91294","Poconé","Poconé (MT)"
"MT","91359","Porto Dos Gaúchos","Porto Dos Gaúchos (MT)"
"MT","91391","Poxoréu","Poxoréu (MT)"
"MT","91510","Rondonópolis","Rondonópolis (MT)"
"MT","91537","Rosário Oeste","Rosário Oeste (MT)"
"MT","91553","Santo Antônio Do Leverger","Santo Antônio Do Leverger (MT)"
"MT","91634","Torixoréu","Torixoréu (MT)"
"MT","91677","Várzea Grande","Várzea Grande (MT)"
"MT","91774","Mirassol D Oeste","Mirassol D Oeste (MT)"
"MT","91812","Pedra Preta","Pedra Preta (MT)"
"MT","91839","São Félix Do Araguaia","São Félix Do Araguaia (MT)"
"MT","91855","Tangará Da Serra","Tangará Da Serra (MT)"
"MT","91898","Juscimeira","Juscimeira (MT)"
"MT","91910","Água Boa","Água Boa (MT)"
"MT","91936","Canarana","Canarana (MT)"
"MT","91952","Nova Xavantina","Nova Xavantina (MT)"
"MT","91995","São José Do Rio Claro","São José Do Rio Claro (MT)"
"MT","98191","Juara","Juara (MT)"
"MT","98310","Juína","Juína (MT)"
"MT","98337","Denise","Denise (MT)"
"MT","98612","Alto Taquari","Alto Taquari (MT)"
"MT","98639","Araguaiana","Araguaiana (MT)"
"MT","98655","Campinápolis","Campinápolis (MT)"
"MT","98671","Cocalinho","Cocalinho (MT)"
"MT","98698","Itaúba","Itaúba (MT)"
"MT","98710","Marcelândia","Marcelândia (MT)"
"MT","98736","Nova Olímpia","Nova Olímpia (MT)"
"MT","98752","Nova Canaã Do Norte","Nova Canaã Do Norte (MT)"
"MT","98779","Novo São Joaquim","Novo São Joaquim (MT)"
"MT","98817","Peixoto De Azevedo","Peixoto De Azevedo (MT)"
"MT","98833","Paranaíta","Paranaíta (MT)"
"MT","98876","Porto Esperidião","Porto Esperidião (MT)"
"MT","98892","Primavera Do Leste","Primavera Do Leste (MT)"
"MT","98914","Reserva Do Cabaçal","Reserva Do Cabaçal (MT)"
"MT","98930","Sorriso","Sorriso (MT)"
"MT","98957","Terra Nova Do Norte","Terra Nova Do Norte (MT)"
"MT","98973","Vera","Vera (MT)"
"MT","99015","Comodoro","Comodoro (MT)"
"MT","99031","Figueirópolis D Oeste","Figueirópolis D Oeste (MT)"
"MT","99058","Guarantã Do Norte","Guarantã Do Norte (MT)"
"PA","04006","Goianésia Do Pará","Goianésia Do Pará (PA)"
"PA","04014","Abaetetuba","Abaetetuba (PA)"
"PA","04022","Tailândia","Tailândia (PA)"
"PA","04030","Acará","Acará (PA)"
"PA","04065","São João De Pirabas","São João De Pirabas (PA)"
"PA","04081","Tucumã","Tucumã (PA)"
"PA","04111","Altamira","Altamira (PA)"
"PA","04120","Eldorado Dos Carajás","Eldorado Dos Carajás (PA)"
"PA","04154","Ananindeua","Ananindeua (PA)"
"PA","04162","Palestina Do Pará","Palestina Do Pará (PA)"
"PA","04189","Ipixuna Do Pará","Ipixuna Do Pará (PA)"
"PA","04219","Bagre","Bagre (PA)"
"PA","04251","Barcarena","Barcarena (PA)"
"PA","04260","Água Azul Do Norte","Água Azul Do Norte (PA)"
"PA","04278","Belém","Belém (PA)"
"PA","04294","Benevides","Benevides (PA)"
"PA","04308","Pau D Arco","Pau D Arco (PA)"
"PA","04324","Ulianópolis","Ulianópolis (PA)"
"PA","04332","Bragança","Bragança (PA)"
"PA","04359","Breves","Breves (PA)"
"PA","04367","Terra Santa","Terra Santa (PA)"
"PA","04375","Bujaru","Bujaru (PA)"
"PA","04383","Novo Progresso","Novo Progresso (PA)"
"PA","04405","Vitória Do Xingu","Vitória Do Xingu (PA)"
"PA","04413","Cametá","Cametá (PA)"
"PA","04421","Novo Repartimento","Novo Repartimento (PA)"
"PA","04430","Capanema","Capanema (PA)"
"PA","04456","Capitão Poço","Capitão Poço (PA)"
"PA","04464","São Domingos Do Araguaia","São Domingos Do Araguaia (PA)"
"PA","04472","Castanhal","Castanhal (PA)"
"PA","04499","Chaves","Chaves (PA)"
"PA","04502","Abel Figueiredo","Abel Figueiredo (PA)"
"PA","04529","Cumaru Do Norte","Cumaru Do Norte (PA)"
"PA","04537","Conceição Do Araguaia","Conceição Do Araguaia (PA)"
"PA","04545","Terra Alta","Terra Alta (PA)"
"PA","04553","Curralinho","Curralinho (PA)"
"PA","04561","Floresta Do Araguaia","Floresta Do Araguaia (PA)"
"PA","04588","Bannach","Bannach (PA)"
"PA","04600","Nova Ipixuna","Nova Ipixuna (PA)"
"PA","04642","Marituba","Marituba (PA)"
"PA","04650","Igarapé-Miri","Igarapé-Miri (PA)"
"PA","04669","Tracuateua","Tracuateua (PA)"
"PA","04677","Inhangapi","Inhangapi (PA)"
"PA","04693","Irituia","Irituia (PA)"
"PA","04707","Canaã Dos Carajás","Canaã Dos Carajás (PA)"
"PA","04715","Itaituba","Itaituba (PA)"
"PA","04723","Anapu","Anapu (PA)"
"PA","04731","Itupiranga","Itupiranga (PA)"
"PA","04758","Jacundá","Jacundá (PA)"
"PA","04774","Juruti","Juruti (PA)"
"PA","04804","Belterra","Belterra (PA)"
"PA","04839","Marabá","Marabá (PA)"
"PA","04847","Sapucaia","Sapucaia (PA)"
"PA","04855","Maracanã","Maracanã (PA)"
"PA","04910","Mocajuba","Mocajuba (PA)"
"PA","04979","Muaná","Muaná (PA)"
"PA","05010","Óbidos","Óbidos (PA)"
"PA","05053","Oriximiná","Oriximiná (PA)"
"PA","05070","Ourém","Ourém (PA)"
"PA","05177","Porto De Moz","Porto De Moz (PA)"
"PA","05290","Santa Isabel Do Pará","Santa Isabel Do Pará (PA)"
"PA","05312","Santa Maria Do Pará","Santa Maria Do Pará (PA)"
"PA","05339","Santana Do Araguaia","Santana Do Araguaia (PA)"
"PA","05355","Santarém","Santarém (PA)"
"PA","05436","São Domingos Do Capim","São Domingos Do Capim (PA)"
"PA","05452","São Félix Do Xingu","São Félix Do Xingu (PA)"
"PA","05517","São Miguel Do Guamá","São Miguel Do Guamá (PA)"
"PA","05550","Senador José Porfírio","Senador José Porfírio (PA)"
"PA","05576","Soure","Soure (PA)"
"PA","05592","Tomé-Açu","Tomé-Açu (PA)"
"PA","05614","Tucuruí","Tucuruí (PA)"
"PA","05673","Redenção","Redenção (PA)"
"PA","05690","Rio Maria","Rio Maria (PA)"
"PA","05711","Xinguara","Xinguara (PA)"
"PA","05738","Rondon Do Pará","Rondon Do Pará (PA)"
"PA","05754","Uruará","Uruará (PA)"
"PA","05797","São Geraldo Do Araguaia","São Geraldo Do Araguaia (PA)"
"PA","05835","Parauapebas","Parauapebas (PA)"
"PA","05851","Curionópolis","Curionópolis (PA)"
"PA","05894","Rurópolis","Rurópolis (PA)"
"PA","05959","Ourilândia Do Norte","Ourilândia Do Norte (PA)"
"PA","05975","Dom Eliseu","Dom Eliseu (PA)"
"PA","05991","Santa Maria Das Barreiras","Santa Maria Das Barreiras (PA)"
"PB","19119","Alhandra","Alhandra (PB)"
"PB","19127","Riachão Do Bacamarte","Riachão Do Bacamarte (PB)"
"PB","19313","Bananeiras","Bananeiras (PB)"
"PB","19372","Bayeux","Bayeux (PB)"
"PB","19399","Belém","Belém (PB)"
"PB","19488","Mato Grosso","Mato Grosso (PB)"
"PB","19500","Bernardino Batista","Bernardino Batista (PB)"
"PB","19615","Caaporã","Caaporã (PB)"
"PB","19658","Cabedelo","Cabedelo (PB)"
"PB","19739","Caiçara","Caiçara (PB)"
"PB","19755","Cajazeiras","Cajazeiras (PB)"
"PB","19810","Campina Grande","Campina Grande (PB)"
"PB","19879","Catolé Do Rocha","Catolé Do Rocha (PB)"
"PB","19917","Condado","Condado (PB)"
"PB","19933","Conde","Conde (PB)"
"PB","20052","Cuitegi","Cuitegi (PB)"
"PB","20150","Dona Inês","Dona Inês (PB)"
"PB","20214","Esperança","Esperança (PB)"
"PB","20273","Guarabira","Guarabira (PB)"
"PB","20494","Jericó","Jericó (PB)"
"PB","20516","João Pessoa","João Pessoa (PB)"
"PB","20559","Juazeirinho","Juazeirinho (PB)"
"PB","20656","Lagoa De Dentro","Lagoa De Dentro (PB)"
"PB","20737","Lucena","Lucena (PB)"
"PB","20796","Mamanguape","Mamanguape (PB)"
"PB","20834","Mari","Mari (PB)"
"PB","20958","Monteiro","Monteiro (PB)"
"PB","21130","Ouro Velho","Ouro Velho (PB)"
"PB","21172","Patos","Patos (PB)"
"PB","21199","Paulista","Paulista (PB)"
"PB","21253","Pedras De Fogo","Pedras De Fogo (PB)"
"PB","21270","Piancó","Piancó (PB)"
"PB","21431","Pombal","Pombal (PB)"
"PB","21512","Queimadas","Queimadas (PB)"
"PB","21750","Santa Rita","Santa Rita (PB)"
"PB","21792","São Bento","São Bento (PB)"
"PB","22071","Sapé","Sapé (PB)"
"PB","22098","São Vicente Do Seridó","São Vicente Do Seridó (PB)"
"PB","22217","Solânea","Solânea (PB)"
"PB","22250","Sousa","Sousa (PB)"
"PB","22373","Triunfo","Triunfo (PB)"
"PB","22233","Soledade","Soledade (PB)"
"PE","23019","Afogados Da Ingazeira","Afogados Da Ingazeira (PE)"
"PE","23035","Afrânio","Afrânio (PE)"
"PE","23051","Agrestina","Agrestina (PE)"
"PE","23116","Alagoinha","Alagoinha (PE)"
"PE","23132","Aliança","Aliança (PE)"
"PE","23140","Dormentes","Dormentes (PE)"
"PE","23183","Lagoa Grande","Lagoa Grande (PE)"
"PE","23205","Araçoiaba","Araçoiaba (PE)"
"PE","23213","Araripina","Araripina (PE)"
"PE","23230","Arcoverde","Arcoverde (PE)"
"PE","23310","Belém De São Francisco","Belém De São Francisco (PE)"
"PE","23370","Bezerros","Bezerros (PE)"
"PE","23434","Bom Jardim","Bom Jardim (PE)"
"PE","23574","Cabo De Santo Agostinho","Cabo De Santo Agostinho (PE)"
"PE","23590","Cabrobó","Cabrobó (PE)"
"PE","23698","Camocim De São Félix","Camocim De São Félix (PE)"
"PE","23710","Camutanga","Camutanga (PE)"
"PE","23779","Carnaíba","Carnaíba (PE)"
"PE","23795","Carpina","Carpina (PE)"
"PE","23817","Caruaru","Caruaru (PE)"
"PE","23892","Chã Grande","Chã Grande (PE)"
"PE","23914","Condado","Condado (PE)"
"PE","23930","Correntes","Correntes (PE)"
"PE","24015","Custódia","Custódia (PE)"
"PE","24090","Ferreiros","Ferreiros (PE)"
"PE","24198","Garanhuns","Garanhuns (PE)"
"PE","24252","Granito","Granito (PE)"
"PE","24279","Gravatá","Gravatá (PE)"
"PE","24317","Ibimirim","Ibimirim (PE)"
"PE","24414","Ingazeira","Ingazeira (PE)"
"PE","24430","Ipojuca","Ipojuca (PE)"
"PE","24511","Ilha De Itamaracá","Ilha De Itamaracá (PE)"
"PE","24554","Itaquitinga","Itaquitinga (PE)"
"PE","24570","Jaboatão Dos Guararapes","Jaboatão Dos Guararapes (PE)"
"PE","24619","João Alfredo","João Alfredo (PE)"
"PE","24759","Lajedo","Lajedo (PE)"
"PE","24775","Limoeiro","Limoeiro (PE)"
"PE","24856","Mirandiba","Mirandiba (PE)"
"PE","24872","Moreno","Moreno (PE)"
"PE","24910","Olinda","Olinda (PE)"
"PE","24937","Orobó","Orobó (PE)"
"PE","24970","Ouricuri","Ouricuri (PE)"
"PE","24996","Palmares","Palmares (PE)"
"PE","25070","Parnamirim","Parnamirim (PE)"
"PE","25135","Paulista","Paulista (PE)"
"PE","25151","Pedra","Pedra (PE)"
"PE","25194","Petrolândia","Petrolândia (PE)"
"PE","25216","Petrolina","Petrolina (PE)"
"PE","25232","Poção","Poção (PE)"
"PE","25259","Pombos","Pombos (PE)"
"PE","25313","Recife","Recife (PE)"
"PE","25372","Rio Formoso","Rio Formoso (PE)"
"PE","25437","Salgueiro","Salgueiro (PE)"
"PE","25470","Sanharó","Sanharó (PE)"
"PE","25496","Santa Cruz Do Capibaribe","Santa Cruz Do Capibaribe (PE)"
"PE","25518","Santa Maria Da Boa Vista","Santa Maria Da Boa Vista (PE)"
"PE","25593","São Bento Do Una","São Bento Do Una (PE)"
"PE","25615","São Caitano","São Caitano (PE)"
"PE","25631","São João","São João (PE)"
"PE","25690","São José Do Belmonte","São José Do Belmonte (PE)"
"PE","25712","São José Do Egito","São José Do Egito (PE)"
"PE","25739","São Lourenço Da Mata","São Lourenço Da Mata (PE)"
"PE","25771","Serra Talhada","Serra Talhada (PE)"
"PE","25798","Serrita","Serrita (PE)"
"PE","25810","Sertânia","Sertânia (PE)"
"PE","25836","Sirinhaém","Sirinhaém (PE)"
"PE","25852","Moreilândia","Moreilândia (PE)"
"PE","25895","Surubim","Surubim (PE)"
"PE","25917","Tabira","Tabira (PE)"
"PE","25950","Tacaratu","Tacaratu (PE)"
"PE","25976","Itambé","Itambé (PE)"
"PE","25992","Taquaritinga Do Norte","Taquaritinga Do Norte (PE)"
"PE","26077","Toritama","Toritama (PE)"
"PE","26190","Venturosa","Venturosa (PE)"
"PE","26255","Vicência","Vicência (PE)"
"PE","26271","Vitória De Santo Antão","Vitória De Santo Antão (PE)"
"PE","26298","Camaragibe","Camaragibe (PE)"
"PE","26310","Abreu E Lima","Abreu E Lima (PE)"
"PE","23515","Brejo Da Madre De Deus","Brejo Da Madre De Deus (PE)"
"PI","10014","Agricolândia","Agricolândia (PI)"
"PI","10030","Água Branca","Água Branca (PI)"
"PI","10049","Baixa Grande Do Ribeiro","Baixa Grande Do Ribeiro (PI)"
"PI","10057","Alto Longá","Alto Longá (PI)"
"PI","10065","Bom Princípio Do Piauí","Bom Princípio Do Piauí (PI)"
"PI","10073","Altos","Altos (PI)"
"PI","10081","Bonfim Do Piauí","Bonfim Do Piauí (PI)"
"PI","10090","Amarante","Amarante (PI)"
"PI","10111","Angical Do Piauí","Angical Do Piauí (PI)"
"PI","10120","Cabeceiras Do Piauí","Cabeceiras Do Piauí (PI)"
"PI","10146","Caldeirão Grande Do Piauí","Caldeirão Grande Do Piauí (PI)"
"PI","10154","Antônio Almeida","Antônio Almeida (PI)"
"PI","10162","Canavieira","Canavieira (PI)"
"PI","10170","Aroazes","Aroazes (PI)"
"PI","10189","Coivaras","Coivaras (PI)"
"PI","10197","Arraial","Arraial (PI)"
"PI","10200","Colônia Do Gurguéia","Colônia Do Gurguéia (PI)"
"PI","10219","Avelino Lopes","Avelino Lopes (PI)"
"PI","10235","Barras","Barras (PI)"
"PI","10251","Barreiras Do Piauí","Barreiras Do Piauí (PI)"
"PI","10278","Barro Duro","Barro Duro (PI)"
"PI","10294","Batalha","Batalha (PI)"
"PI","10316","Beneditinos","Beneditinos (PI)"
"PI","10324","Lagoa Alegre","Lagoa Alegre (PI)"
"PI","10332","Bertolínia","Bertolínia (PI)"
"PI","10359","Bocaina","Bocaina (PI)"
"PI","10367","Marcolândia","Marcolândia (PI)"
"PI","10375","Bom Jesus","Bom Jesus (PI)"
"PI","10383","Patos Do Piauí","Patos Do Piauí (PI)"
"PI","10391","Buriti Dos Lopes","Buriti Dos Lopes (PI)"
"PI","10430","Campo Maior","Campo Maior (PI)"
"PI","10456","Canto Do Buriti","Canto Do Buriti (PI)"
"PI","10464","Santa Rosa Do Piauí","Santa Rosa Do Piauí (PI)"
"PI","10472","Capitão De Campos","Capitão De Campos (PI)"
"PI","10480","Santana Do Piauí","Santana Do Piauí (PI)"
"PI","10499","Caracol","Caracol (PI)"
"PI","10510","Castelo Do Piauí","Castelo Do Piauí (PI)"
"PI","10537","Cocal","Cocal (PI)"
"PI","10545","Sigefredo Pacheco","Sigefredo Pacheco (PI)"
"PI","10570","Corrente","Corrente (PI)"
"PI","10588","Várzea Branca","Várzea Branca (PI)"
"PI","10596","Cristalândia Do Piauí","Cristalândia Do Piauí (PI)"
"PI","10600","Barra D Alcântara","Barra D Alcântara (PI)"
"PI","10618","Cristino Castro","Cristino Castro (PI)"
"PI","10634","Curimatá","Curimatá (PI)"
"PI","10642","Brejo Do Piauí","Brejo Do Piauí (PI)"
"PI","10650","Demerval Lobão","Demerval Lobão (PI)"
"PI","10669","Boa Hora","Boa Hora (PI)"
"PI","10677","Dom Expedito Lopes","Dom Expedito Lopes (PI)"
"PI","10685","Dom Inocêncio","Dom Inocêncio (PI)"
"PI","10693","Elesbão Veloso","Elesbão Veloso (PI)"
"PI","10707","Capitão Gervásio Oliveira","Capitão Gervásio Oliveira (PI)"
"PI","10723","Campo Grande Do Piauí","Campo Grande Do Piauí (PI)"
"PI","10731","Esperantina","Esperantina (PI)"
"PI","10740","Campo Largo Do Piauí","Campo Largo Do Piauí (PI)"
"PI","10774","Floriano","Floriano (PI)"
"PI","10782","Geminiano","Geminiano (PI)"
"PI","10790","Francinópolis","Francinópolis (PI)"
"PI","10804","Guaribas","Guaribas (PI)"
"PI","10839","Francisco Santos","Francisco Santos (PI)"
"PI","10855","Fronteiras","Fronteiras (PI)"
"PI","10863","Lagoa De São Francisco","Lagoa De São Francisco (PI)"
"PI","10871","Gilbués","Gilbués (PI)"
"PI","10880","Morro Cabeça No Tempo","Morro Cabeça No Tempo (PI)"
"PI","10898","Guadalupe","Guadalupe (PI)"
"PI","10901","Novo Santo Antônio","Novo Santo Antônio (PI)"
"PI","10952","Ipiranga Do Piauí","Ipiranga Do Piauí (PI)"
"PI","10987","São João Do Arraial","São João Do Arraial (PI)"
"PI","11010","Itaueira","Itaueira (PI)"
"PI","11037","Jaicós","Jaicós (PI)"
"PI","11053","Jerumenha","Jerumenha (PI)"
"PI","11070","Joaquim Pires","Joaquim Pires (PI)"
"PI","11088","São João Da Canabrava","São João Da Canabrava (PI)"
"PI","11096","José De Freitas","José De Freitas (PI)"
"PI","11118","Landri Sales","Landri Sales (PI)"
"PI","11134","Luis Correia","Luis Correia (PI)"
"PI","11150","Luzilândia","Luzilândia (PI)"
"PI","11177","Manoel Emídio","Manoel Emídio (PI)"
"PI","11231","Miguel Alves","Miguel Alves (PI)"
"PI","11258","Miguel Leão","Miguel Leão (PI)"
"PI","11274","Monsenhor Gil","Monsenhor Gil (PI)"
"PI","11290","Monsenhor Hipólito","Monsenhor Hipólito (PI)"
"PI","11312","Monte Alegre Do Piauí","Monte Alegre Do Piauí (PI)"
"PI","11339","Nazaré Do Piauí","Nazaré Do Piauí (PI)"
"PI","11355","Nossa Senhora Dos Remédios","Nossa Senhora Dos Remédios (PI)"
"PI","11398","Oeiras","Oeiras (PI)"
"PI","11410","Domingos Mourão","Domingos Mourão (PI)"
"PI","11452","Paes Landim","Paes Landim (PI)"
"PI","11479","Palmeira Do Piauí","Palmeira Do Piauí (PI)"
"PI","11495","Palmeirais","Palmeirais (PI)"
"PI","11517","Parnaguá","Parnaguá (PI)"
"PI","11533","Parnaíba","Parnaíba (PI)"
"PI","11550","Paulistana","Paulistana (PI)"
"PI","11576","Pedro Ii","Pedro Ii (PI)"
"PI","11592","Picos","Picos (PI)"
"PI","11614","Pimenteiras","Pimenteiras (PI)"
"PI","11630","Pio Ix","Pio Ix (PI)"
"PI","11657","Piracuruca","Piracuruca (PI)"
"PI","11673","Piripiri","Piripiri (PI)"
"PI","11711","Prata Do Piauí","Prata Do Piauí (PI)"
"PI","11754","Regeneração","Regeneração (PI)"
"PI","11819","Santa Cruz Do Piauí","Santa Cruz Do Piauí (PI)"
